10271178,737,815,point,369
9174720,871,933,top,759
6097313,668,143,decide,430
13617427,246,82,instead,554
4217659,925,680,write,313
9291614,805,631,attention,858
4798201,570,795,total,195
14171377,230,255,spring,272
5838947,357,715,bed,850
3173600,491,386,fear,433
14211476,36,923,thing,150
11584050,937,463,discover,401
15136673,226,346,serve,136
15189407,639,416,difference,971
3567521,898,775,likely,517
959690,846,369,because,191
12906745,598,615,world,73
3058408,506,137,open,432
3924882,986,813,what,165
6062682,297,346,pay,621
6842267,948,702,head,665
4841042,582,752,claim,135
11120615,921,718,never,57
1221871,775,747,answer,110
15565157,527,873,subject,182
12582159,448,284,kind,116
16456912,657,466,suffer,616
8843013,409,619,believe,598
13558862,711,326,audience,584
1905367,293,200,space,562
2248522,237,913,ability,348
15612097,971,381,paper,770
2594205,942,734,listen,974
6996972,284,287,however,369
8883415,374,912,these,570
6760485,171,1,site,640
5281847,904,215,growth,387
1945573,746,440,next,7
7339542,132,171,first,444
9414442,192,7,find,718
7268017,955,729,industry,778
11195234,568,837,conference,486
13784406,275,182,happy,940
15812599,868,826,number,178
1521587,4,566,staff,242
7669814,82,638,ahead,683
4824847,672,466,must,345
10250365,823,83,fill,572
13911144,492,537,girl,413
10709961,197,83,shake,675
4536180,106,461,smile,25
10846165,338,741,sign,865
8515507,694,623,none,769
7726706,41,286,others,928
4460343,667,858,themselves,586
13550400,88,447,build,910
5131072,852,235,scene,215
16624272,824,523,federal,517
5060397,753,203,nation,545
14559034,46,331,just,725
535691,262,709,end,110
649263,902,825,team,614
14312155,41,872,minute,731
4682405,782,94,find,10
2851696,686,290,trade,765
5418146,801,430,drug,72
7740528,76,415,doctor,985
759205,823,130,baby,821
7628423,9,390,computer,608
5932027,425,80,score,286
1731246,745,584,bad,617
7831462,786,393,interest,860
5138233,44,306,box,470
3107983,467,261,total,756
14255378,199,373,clear,598
15689476,269,650,vote,180
16148139,259,542,article,527
5898643,900,662,politics,266
6092353,325,98,rather,570
4582287,850,889,professor,973
9768442,855,496,off,724
4614457,937,152,my,114
1203534,248,866,very,922
9876728,778,294,identify,646
4294624,262,948,purpose,680
13852147,267,459,yes,318
7465934,246,308,finish,460
9414597,294,114,suddenly,706
9204879,385,522,budget,733
7175765,704,920,total,254
1661823,418,367,lose,899
2456597,718,899,kid,129
8730142,788,653,memory,404
14983518,320,260,produce,495
15959243,155,563,value,281
3780108,690,358,grow,300
2096064,40,64,young,357
2294425,365,403,study,476
12655437,310,415,himself,405
11132092,255,167,team,324
7609037,282,990,city,673
11091796,643,42,fast,846
13736589,504,427,church,946
10903027,239,891,college,305
9609998,844,823,for,477
12685672,112,670,nothing,162
9334200,960,720,off,159
10451940,779,202,letter,733
6465635,34,199,despite,300
225438,357,727,receive,539
14095671,888,680,where,519
1374305,712,812,level,136
4428727,941,494,rate,144
777992,15,820,sure,442
7551017,362,917,carry,199
11810315,893,847,ask,25
12005632,265,18,thought,300
6131971,551,677,brother,518
7574581,24,349,son,687
11715496,839,569,south,986
5331119,722,228,put,782
3640668,320,305,difficult,782
4290720,473,315,various,386
12624408,747,948,price,800
6469606,489,536,why,127
12790306,432,332,Mrs,509
10575599,515,67,company,579
808899,74,947,ok,78
13726507,321,392,or,138
1658817,967,790,try,75
14482026,241,661,choice,106
7541884,54,39,remain,371
8962697,616,800,book,957
4680005,426,883,also,27
8321585,327,780,account,51
3216901,151,959,level,84
11071305,1,139,big,835
11787493,352,329,until,430
5084794,37,135,learn,376
11839152,212,289,thus,806
10804979,163,346,note,188
7489637,763,287,edge,305
10187999,834,384,easy,553
4586323,272,94,painting,549
6085033,981,251,those,807
8423381,476,311,task,787
2887933,68,628,resource,154
6668111,395,126,check,388
14116457,563,637,determine,914
267790,379,18,condition,177
11138525,662,474,respond,721
14113462,586,400,wind,587
4006770,674,936,approach,749
6183020,952,172,win,668
4371492,944,530,six,983
11656184,509,485,room,672
102659,399,186,development,190
4023661,472,359,keep,352
4570239,854,286,expect,46
14960728,915,170,themselves,543
9947492,703,597,country,802
9791184,922,475,great,794
11590220,712,610,parent,450
829880,418,606,drive,631
22354,17,226,market,396
4565161,618,480,meeting,42
8138998,653,870,list,225
573921,385,482,hot,41
4415242,783,999,among,667
12773647,148,656,prove,556
7313265,999,368,spring,735
16078473,518,140,small,882
15721319,864,830,performance,355
11250165,563,151,smile,495
6285148,357,947,story,753
10919127,293,886,Democrat,557
1086943,441,387,operation,152
12854932,927,263,dark,708
229131,258,127,executive,714
12937527,151,333,artist,970
7585816,128,853,top,545
5304867,467,606,talk,897
4727326,265,267,such,110
9866231,256,487,against,268
14812143,359,770,age,681
14603112,309,797,result,871
16633233,362,317,decide,368
14112277,502,836,what,471
4330979,129,328,research,776
1585733,357,849,city,648
8719862,939,20,later,6
3032126,792,970,condition,788
6066131,763,179,successful,736
4635414,463,70,someone,885
9325911,442,319,attack,802
12396690,66,808,I,205
1773691,540,117,rather,693
15630736,230,988,gas,890
12682007,83,595,according,397
12282296,561,894,study,378
7152747,193,612,you,757
5334751,245,6,spring,537
1570755,75,863,suffer,23
1761360,441,570,pay,173
4379689,599,17,size,692
5130686,257,24,remain,81
11125449,270,396,spend,209
2108503,800,218,rule,2
5191969,708,762,financial,603
7670001,544,954,last,675
1266950,715,859,drop,549
2240867,556,833,on,320
10127224,801,850,someone,284
13092121,324,953,several,988
13577844,34,499,college,729
1843543,808,519,lead,539
10959330,113,972,beautiful,101
7363494,327,718,soon,289
4989828,356,473,prevent,974
3757499,868,986,in,437
3497956,258,271,exactly,93
5325129,772,71,present,661
3415420,272,453,newspaper,668
10783209,615,439,use,862
858003,289,471,recent,109
164429,800,234,hear,482
2870810,20,697,book,62
16089858,916,552,college,403
12603704,941,893,represent,895
8835011,257,377,doctor,525
6453613,119,489,prevent,425
8494129,833,932,community,962
16709406,462,989,beyond,266
9963055,877,73,music,792
3822378,92,213,attention,597
4283043,588,311,why,564
14288354,710,570,amount,700
3370856,237,245,rule,292
3175317,830,571,describe,748
11524533,378,988,outside,737
137700,844,690,truth,345
4357288,401,236,kind,2
2742131,116,646,we,627
5935214,833,659,better,220
5841433,274,568,field,593
14583188,80,143,difficult,864
16475941,557,267,ball,126
634813,241,746,American,146
5784528,732,735,while,313
113924,485,281,forget,675
3878696,143,964,seven,208
5090793,701,374,role,41
6318454,837,171,peace,835
13560877,69,532,box,887
9408679,837,801,work,784
447143,547,106,best,744
1859685,833,17,once,479
2583344,89,250,determine,499
8108025,393,192,sell,691
730546,100,892,against,698
4446501,141,573,will,652
11041070,484,280,you,759
10365065,827,935,religious,938
10354394,584,835,figure,915
7322471,279,780,market,710
7227040,315,721,western,493
9941114,16,212,letter,3
12405346,46,950,star,656
7186924,68,126,vote,912
6673071,500,10,sing,959
9405110,139,225,leave,52
13326334,520,224,thank,36
3052035,25,287,either,647
10206702,233,645,continue,708
13412070,859,753,dream,722
12959483,236,507,our,988
10969292,360,523,machine,619
10993324,145,316,necessary,322
14590509,845,62,pick,277
6548909,177,187,dog,807
13441042,532,356,special,904
1883949,508,315,data,209
2005312,636,782,which,735
10728515,792,643,power,147
11801248,33,975,blue,713
12623569,503,412,strategy,226
10181792,415,815,sense,752
4453202,219,532,good,775
11745927,588,154,story,60
1721474,65,855,yourself,530
3678427,746,734,edge,84
10663504,879,674,learn,462
13122986,427,536,call,105
14101905,65,676,top,622
12243183,869,195,soon,386
14977981,827,124,fall,661
16597321,865,674,of,943
9337743,73,858,anything,421
10772355,996,793,school,157
2048470,951,301,tell,857
2551049,660,217,trial,55
12031902,769,912,a,403
711538,710,28,director,658
11703196,952,816,maintain,175
5572517,505,333,positive,313
9771629,347,249,word,776
13538200,272,63,how,244
835500,323,583,read,476
13424605,226,588,condition,319
13338356,264,538,both,984
2816400,673,951,media,287
9673521,666,858,before,431
1958032,846,122,raise,768
8640586,232,830,edge,733
10207230,114,992,debate,746
7642012,624,843,fast,977
9327130,657,103,thank,686
1552090,152,388,design,609
12147146,876,437,none,678
2773856,897,303,activity,16
13276299,435,91,majority,96
13912980,474,137,allow,247
3105035,570,939,cold,705
573168,416,922,popular,901
617567,791,280,follow,549
10458628,722,815,get,573
3319515,374,195,race,688
5532399,715,572,only,136
7948575,617,131,herself,7
3676880,962,983,save,657
3075185,32,845,especially,862
12472230,632,419,other,153
8010416,278,290,I,812
11827540,282,924,energy,739
12533056,264,203,response,171
9142388,739,322,knowledge,820
6312596,83,277,pretty,960
4765027,546,986,avoid,862
1229210,159,267,view,100
387945,447,472,yes,303
10268207,998,894,prove,954
13670959,925,915,age,716
10825281,64,591,month,869
7968483,293,973,read,666
4184868,764,86,serve,277
16372980,176,155,best,933
12826974,820,880,indeed,683
1421191,740,515,audience,391
574858,108,608,sort,386
184450,40,219,sister,343
6039921,788,661,lay,886
16513349,79,503,follow,705
3649635,653,821,fund,637
15562180,391,808,land,981
9589372,231,151,off,136
14835321,329,575,beat,301
12718361,727,121,cell,457
1762074,71,653,break,75
3588941,351,503,one,178
11017799,198,459,under,132
12587012,567,959,fact,693
8869604,121,960,economic,137
5614919,398,903,show,972
12623240,763,328,despite,138
11232913,863,830,expect,644
16569867,943,737,stock,503
11540004,819,191,first,73
12642024,801,728,realize,578
13785408,545,658,security,487
16480120,950,856,nice,309
14521181,169,632,tax,493
7042055,446,926,individual,321
3447848,61,833,sport,434
1548787,116,472,newspaper,590
15192946,513,913,rate,447
16347224,422,179,condition,980
11222784,266,413,list,357
14928072,862,821,surface,507
1834,775,222,everything,853
5678685,973,739,movement,443
4073906,673,663,true,946
5299652,478,626,unit,511
15530020,470,331,dog,588
8142869,630,402,board,537
4352980,384,353,bring,991
12019889,96,670,hotel,704
15202272,395,912,expert,521
6708283,224,813,who,331
1395174,200,525,of,749
1508895,892,529,represent,571
10461450,163,957,force,578
877564,95,887,short,508
12253652,538,246,fish,271
95666,389,447,guess,614
7391929,300,619,note,981
5650421,97,226,yard,845
15584551,284,66,drive,246
11741701,940,366,prepare,68
6567698,867,580,direction,550
8262228,964,330,baby,747
15565703,24,355,reason,186
6363344,717,444,idea,646
10188419,76,767,choice,157
8210806,40,879,institution,10
11132772,419,453,most,807
8225635,967,597,all,3
15511891,816,184,weight,402
7796710,482,689,dog,397
3433076,525,655,final,836
944110,270,483,young,739
11351945,273,458,give,360
13230615,204,665,deep,204
1970136,492,458,unit,312
5965862,878,268,son,735
9741441,191,702,man,568
12027160,251,367,development,988
11836576,2,525,measure,838
8566373,766,352,no,733
4232757,570,640,surface,818
877704,468,822,follow,703
15275617,792,148,adult,345
5565529,580,220,walk,73
1313846,579,510,really,598
10187480,69,41,morning,826
12855365,471,347,decide,691
1103491,287,725,both,352
132305,106,475,meeting,538
15330631,495,239,range,22
6456408,309,784,see,306
8830089,202,805,catch,343
11407626,4,591,total,443
13679691,104,783,government,873
10190990,59,510,whatever,431
8223842,607,779,learn,914
7811530,133,901,natural,185
4942451,666,644,add,335
16115536,549,454,story,624
13669451,406,167,person,982
11208264,467,683,chair,28
16014872,99,785,gas,611
4867422,977,343,radio,108
4881514,220,719,nice,240
1600752,809,415,language,755
12854620,757,84,evening,625
9492652,645,271,ever,423
6782676,260,473,end,599
14962678,502,945,store,432
14436970,530,440,kind,571
16268589,734,374,seek,790
14828603,351,474,sometimes,87
6435272,21,803,character,194
16198930,652,668,to,740
7301719,903,977,always,263
14043616,848,475,always,346
15091812,518,298,field,11
7629410,726,167,long,679
10330089,402,777,story,155
7523961,777,301,word,761
7772329,796,527,what,204
1179064,481,738,eye,26
15851172,750,352,consumer,829
14373033,14,48,point,859
6184504,841,848,heavy,54
15449158,827,571,field,159
886181,221,687,here,883
5799098,560,845,painting,348
4848185,598,419,also,67
16747888,81,344,kitchen,412
1289803,312,143,thus,722
12969691,387,217,heart,408
4684142,342,523,work,995
2999638,15,712,figure,313
2823334,621,323,your,938
16491235,858,78,outside,616
8387889,876,915,bring,182
16586642,783,689,tree,714
15446340,743,745,leader,131
15098786,824,185,success,534
1243870,467,910,environment,910
6628224,953,837,benefit,804
8957248,973,448,trade,291
11873772,709,789,piece,737
8073342,425,329,local,243
11862085,175,101,option,636
14019749,251,208,as,251
6236670,943,64,word,122
7818349,570,900,turn,99
12245878,713,176,on,385
550800,180,509,town,523
12291811,399,895,lose,478
3213349,917,291,firm,675
5443516,326,526,raise,96
3838408,590,192,his,476
12261756,943,575,security,659
6426737,765,421,end,553
6016923,388,606,tree,535
3337526,633,38,above,910
5498343,494,219,start,568
15855224,728,114,since,204
7722203,781,148,treat,80
11140411,781,867,media,734
9415933,78,614,end,90
348972,140,795,skin,917
10782536,889,761,agent,852
1590812,451,952,development,515
1233334,797,844,city,289
7926526,179,761,government,262
5005134,12,661,way,619
14228743,166,52,along,614
8579718,188,647,growth,240
10048584,896,184,well,354
12191018,860,561,half,61
9630604,924,378,every,652
16733448,956,490,right,851
2030665,535,467,these,232
6941604,571,532,job,107
16724960,719,163,meet,579
11935218,530,98,suffer,713
9531257,334,431,deep,481
11961380,259,373,since,873
10118990,893,594,must,628
10276148,277,446,also,772
9282363,665,11,great,211
1394374,844,959,performance,606
1500200,874,484,consumer,880
12587203,169,173,result,514
15133146,47,22,point,716
15534369,466,883,only,477
5679338,795,550,in,521
7501301,93,712,key,128
14331435,705,154,phone,954
11171438,941,483,try,399
5250720,408,918,agency,657
4687154,287,443,yes,445
50206,646,717,add,452
12983442,811,957,time,277
2718968,955,224,cause,275
5453475,315,849,third,534
8917061,152,563,question,862
1338089,245,552,would,645
16772331,552,406,mother,457
5306549,106,24,strategy,922
8801123,336,593,door,793
6652096,805,486,yeah,471
2458925,182,719,big,364
6936457,279,415,support,104
9660122,598,198,budget,968
9713977,563,765,physical,701
2675625,335,849,plan,883
6572415,431,585,begin,145
3633515,295,588,capital,611
2688,52,245,business,303
7679007,900,587,wife,790
332527,921,395,away,507
13093089,909,229,simple,752
15639859,296,685,weight,310
5084086,885,852,simply,855
15858673,328,965,smile,887
12284626,592,210,imagine,794
9132496,643,546,imagine,909
4398319,3,20,blood,204
15486386,877,976,always,891
16461967,95,771,morning,489
1558294,334,123,thousand,728
11011426,840,767,probably,63
12177206,957,771,eye,751
10390204,201,670,exist,2
5334347,83,892,PM,36
977172,880,636,drug,116
14675615,732,532,production,539
2243118,710,972,final,6
8573586,84,5,down,423
8344133,86,348,need,482
16748432,238,543,manage,619
15558277,631,320,guess,548
13109415,78,239,under,946
4538436,251,389,over,791
14246882,248,563,central,720
367290,935,458,interest,849
14948177,227,808,responsibility,550
7198907,262,979,heart,912
6105890,846,821,country,480
14696876,762,782,cell,252
2747347,261,561,issue,544
16570687,378,839,situation,683
4615713,914,840,seem,73
10630990,467,396,common,852
10182295,554,355,pattern,614
4829142,81,344,morning,896
2147122,760,757,political,316
1174398,286,245,international,750
16661494,735,793,pull,951
4037676,962,309,father,783
10715856,716,834,store,860
1191631,226,520,society,655
11020239,832,713,reflect,247
16011767,288,343,should,344
12406705,997,258,take,683
4990919,184,687,fly,204
453504,84,691,through,778
8588263,122,83,executive,70
11657225,528,202,office,72
13700634,143,584,large,906
1063793,132,987,move,358
3661957,18,184,special,573
16741094,593,542,style,346
3726272,242,595,fact,174
11209030,106,887,picture,190
1805452,907,438,beat,37
8626116,240,740,why,855
1455280,780,572,arrive,734
13486465,3,414,image,44
11056115,304,461,the,757
6806226,471,426,feeling,397
12178140,540,474,us,537
10006600,79,481,plant,422
9134347,830,751,especially,428
6417449,705,875,because,11
9077059,580,25,knowledge,938
14110913,809,589,nothing,154
12166485,571,420,side,562
827742,797,257,girl,993
10991826,574,601,money,807
4150222,680,637,everybody,734
6251760,845,337,state,588
5534829,722,825,age,707
15509901,289,186,month,417
14136030,66,637,skill,394
10828327,773,795,create,859
11919220,617,178,couple,561
15240739,290,13,near,710
993101,991,639,herself,962
14868677,277,651,simple,902
11407458,404,229,point,725
8963618,160,860,imagine,664
4670059,611,727,none,754
7523187,675,684,me,845
7787628,343,780,phone,709
7230863,172,563,take,289
4810587,986,93,bed,562
12074428,737,792,everybody,685
3205129,794,210,center,415
15725266,645,610,hold,240
14849414,330,503,turn,254
6567745,95,253,available,540
11342095,856,457,song,469
7442898,719,934,one,351
7555979,823,127,such,10
7942624,483,176,too,641
8464099,226,844,be,596
13594165,474,103,deal,153
13266248,629,594,suddenly,558
3982668,276,915,design,117
249353,320,531,teacher,823
9256572,214,428,image,741
549399,899,928,exist,867
8839079,550,675,road,863
8341201,786,687,nature,928
3694764,856,521,she,164
3845978,725,874,gun,174
6070435,633,400,trial,419
1897263,976,427,beautiful,608
9936457,71,851,during,290
9299373,837,280,represent,193
15664765,154,310,husband,108
5746318,462,808,half,271
10131817,22,445,management,23
16468732,941,553,economic,413
6024992,341,801,eight,490
8929933,755,350,another,762
11848356,891,251,start,366
894320,139,246,new,360
6254685,485,641,common,68
4134019,636,211,five,411
4592720,317,871,pass,238
7814459,285,649,wall,225
1106070,618,455,long,889
3861786,29,709,popular,876
16589381,89,421,test,403
210502,520,993,eye,673
12819265,521,697,serious,511
13006443,69,90,including,518
1778563,705,148,tough,809
10931212,64,276,customer,88
8227365,567,355,appear,526
9270002,647,862,edge,798
13883102,314,591,when,153
13641325,474,609,director,875
4307070,813,844,capital,279
9052602,244,753,board,236
2250,836,898,nor,968
3366864,475,915,get,948
8783737,646,73,century,838
10880977,38,466,approach,220
10976743,378,399,everything,869
321807,364,601,run,635
11210894,391,427,present,792
1866047,898,467,here,218
6148548,105,360,somebody,969
13668542,960,846,standard,313
5038235,762,542,thank,725
3001551,925,653,summer,624
390572,447,1000,option,206
659142,740,735,write,321
15303675,975,301,sure,341
1514435,14,948,million,32
5326366,822,128,man,600
6210582,34,233,improve,767
3642474,845,263,piece,986
12769290,923,765,law,344
12862138,700,634,since,826
14729461,222,100,share,823
4370409,177,677,head,375
4977936,103,213,some,637
811777,11,923,mind,590
13437920,873,590,mention,236
11503050,26,866,bed,50
8267047,637,465,explain,336
9111666,343,529,I,70
13054804,432,556,society,423
13216668,142,607,message,592
12835158,137,591,continue,980
16072350,189,260,laugh,25
15897400,114,992,condition,227
1527900,255,181,we,709
13844788,382,262,win,737
3771444,751,286,subject,570
1321186,949,158,huge,224
15748615,274,627,energy,294
11807648,559,527,hold,830
9114077,635,169,official,175
11952636,51,857,player,393
15645918,286,243,affect,241
14097393,146,257,eat,314
8411307,642,213,visit,520
13378035,896,28,then,192
6552593,635,381,international,825
231349,35,656,feeling,975
15120856,157,822,material,922
15822084,64,775,police,880
13002639,731,635,not,782
3111760,28,339,prevent,433
8788251,690,112,often,232
16688408,745,441,glass,398
2814864,427,4,water,522
5417647,139,763,instead,981
794873,141,381,stock,340
257077,766,823,production,23
10899245,226,412,bring,560
12595230,313,535,some,63
7473185,664,320,baby,82
9847900,625,139,lot,742
4807571,720,213,list,605
4913003,694,390,believe,172
16097320,659,950,identify,529
11129722,270,826,deep,174
13312390,121,232,environment,549
13212926,883,298,race,576
5601892,991,636,without,820
6050122,766,591,body,340
5208945,497,215,in,647
16296201,920,576,compare,553
685694,681,343,friend,354
1604438,252,890,design,405
16651820,636,621,bring,709
13602285,625,767,break,111
1622879,683,949,throw,901
4001221,263,64,billion,66
12333639,90,186,finish,709
13463689,775,329,ready,955
12458123,580,468,drop,71
5549072,648,88,effort,818
15513486,346,398,person,995
3736153,52,200,available,371
5458827,109,515,family,755
5057646,840,185,street,187
15848419,385,624,we,340
8896214,51,732,music,458
15001279,31,561,any,885
792881,370,299,leader,294
16689540,839,680,mean,446
9954705,709,857,either,665
1556182,994,442,rock,449
315440,60,780,lot,890
8259355,582,489,list,142
5307633,338,12,morning,149
3782997,559,514,miss,390
13228589,370,172,artist,19
8479313,403,820,worry,716
5354133,841,188,full,335
15002607,292,200,leg,43
12454135,243,678,trip,635
2834635,576,587,science,60
16222955,973,284,discuss,908
16465253,870,186,think,480
9514561,667,801,fight,111
6001103,21,509,material,680
1467277,792,102,if,680
7252903,986,359,authority,941
15240047,905,209,personal,575
8403341,882,440,visit,604
7690337,8,784,organization,921
15363500,302,875,between,875
10162565,945,859,agree,717
157786,238,732,field,992
4879600,710,947,letter,315
7933235,775,300,very,118
14911429,655,741,paper,557
7826564,154,697,democratic,930
4210691,74,583,its,48
5177944,526,841,after,980
11395879,253,736,make,163
2713811,96,166,account,361
6110409,966,898,free,322
10558036,476,465,step,502
7150575,785,482,great,874
9036589,560,35,to,673
9073476,104,114,party,249
14491826,342,836,information,178
15841374,464,862,response,63
14586608,490,645,about,111
6591717,386,303,whether,551
2577651,583,744,do,738
14201087,486,132,lawyer,606
16216017,254,308,deep,158
16462266,720,579,different,819
10407259,170,787,difference,478
14414502,168,475,interest,230
45819,588,91,side,956
5435039,223,490,answer,215
15759064,581,917,middle,737
15066151,801,486,in,629
6888740,58,640,themselves,19
16669030,161,178,news,429
10179586,579,446,large,254
5708153,45,334,thing,510
13656011,108,413,carry,912
3345985,330,216,project,265
10039472,935,87,marriage,84
8874662,947,797,population,892
12766048,408,965,idea,516
7885575,459,163,gas,272
6243446,839,241,east,596
5355932,576,142,success,295
14979618,181,15,group,821
10681187,418,603,poor,349
12845520,427,111,tend,910
9134177,445,28,place,887
6378405,740,962,old,633
8571640,261,723,network,583
8694850,365,123,computer,62
10938820,255,843,nature,328
4659209,514,84,act,512
5743467,627,89,see,911
3206620,288,708,myself,518
9147659,324,205,work,606
11983840,17,797,subject,166
4270840,520,55,in,226
14770818,979,459,thought,54
10124408,2,172,office,247
12809663,748,840,program,2
13999611,722,16,pattern,649
921815,632,856,under,149
2502830,44,789,author,346
12828310,114,889,trip,374
16638086,124,942,hour,3
1385772,955,450,machine,676
5970504,928,908,play,555
3448188,820,577,candidate,218
12026501,392,731,every,213
1509108,263,796,reach,669
5761293,336,369,myself,448
1605974,500,799,cold,334
9075266,138,471,local,690
11405848,210,51,task,63
9009248,203,181,majority,694
7137143,175,451,spend,233
4066560,248,889,help,347
2707311,16,17,claim,836
14217839,555,857,including,261
10062803,694,814,wife,805
9789292,987,364,fear,114
16621731,275,111,above,797
2447640,816,663,maybe,286
4777242,432,24,rest,682
319629,229,849,song,492
246475,193,474,part,252
2316956,361,866,former,438
13795152,658,228,course,552
6538262,717,797,share,43
393209,966,415,drive,977
13650094,65,166,worry,171
5674944,654,324,test,71
14635185,724,148,continue,471
4488024,666,475,south,848
1461033,434,10,about,226
10323754,163,129,want,650
7157148,187,137,always,740
10690274,907,48,might,86
9520692,867,579,early,981
2629521,491,38,end,847
3134130,940,805,music,585
6479019,413,279,office,205
11531858,284,88,be,123
1946387,579,217,fast,322
10811061,100,270,far,780
13785606,950,275,source,273
8309908,763,359,research,382
13341143,856,535,sense,50
5768036,422,290,maintain,36
2267108,324,358,reflect,738
10380503,341,614,age,213
604282,607,88,seek,298
12865685,670,535,when,13
12410403,990,500,dinner,322
5330142,895,535,wear,504
14932613,84,401,low,458
7447759,377,33,none,871
4444380,778,276,someone,746
10334420,233,393,bring,202
15810149,232,839,market,137
12772129,598,157,near,566
3446751,758,330,she,681
9314885,223,658,skin,422
12013381,857,477,college,225
14816008,154,790,wind,945
16110693,985,251,try,975
3069323,656,650,central,509
2010308,878,602,ten,115
2902955,341,736,central,150
2310328,791,117,material,371
15892118,388,531,movie,281
3117051,539,684,month,725
5286957,565,105,certain,207
2687677,816,506,professional,145
316855,173,657,understand,215
4195199,586,696,step,193
10518866,171,206,specific,414
11513916,22,523,affect,232
14161272,735,113,team,863
15378694,398,240,budget,123
8826345,943,52,PM,408
4568816,970,311,central,312
7750919,417,500,mean,4
1112302,651,116,administration,338
7508808,312,555,light,84
14599401,188,206,approach,94
10339418,637,827,thousand,369
10010765,723,255,brother,710
10045772,85,666,senior,431
16780774,147,556,strong,792
13181891,111,709,our,837
618376,371,381,much,389
15853100,363,699,much,813
7141455,911,410,relationship,768
5589017,374,110,consider,601
16537014,597,906,including,637
668351,49,16,continue,838
456002,346,958,fine,843
7714335,72,867,tough,206
16358959,454,977,good,836
7286874,855,370,stay,157
5842435,896,193,win,861
6255717,960,48,sound,252
14849307,990,702,eat,125
11953979,382,632,could,157
10371088,245,136,no,544
14998894,232,279,fear,916
13399468,353,445,teach,382
429534,588,533,not,420
4839911,186,210,throw,401
1321268,838,907,personal,679
16324172,571,168,if,818
14029330,925,850,better,132
916994,659,663,remember,880
3891680,294,990,just,268
8920955,878,444,enough,50
4104777,765,142,play,626
4562184,497,445,Democrat,663
9428968,456,467,common,559
16786571,927,969,side,841
14387075,630,685,politics,399
12337848,774,232,ready,679
12636953,797,894,opportunity,227
6851821,247,407,notice,85
8073693,543,813,small,831
12597122,415,709,radio,610
15611990,338,64,leg,919
1922313,824,163,mention,119
11587619,750,735,stop,196
2800070,110,667,last,166
8065507,166,503,rather,148
12660405,75,410,cultural,31
3818383,890,459,agency,993
5093173,650,638,hundred,434
9030217,607,677,main,146
3028527,570,911,evidence,890
8272590,674,863,down,853
10904940,146,459,teacher,654
8083646,201,710,he,329
2331224,484,134,blue,286
190732,523,558,establish,184
14202446,725,515,recently,526
6548698,89,431,fear,779
10571877,112,39,interest,532
13963005,64,831,have,64
2380461,854,778,somebody,714
4820336,485,854,same,548
4685243,151,662,how,914
2117475,256,398,sense,107
13240809,794,497,speech,761
8310400,797,553,throw,130
12926872,108,23,so,824
6789649,914,968,off,919
12037293,957,809,difficult,929
974526,664,335,member,646
10316025,901,351,partner,921
14138689,46,119,seven,772
15766408,831,525,continue,449
16715363,211,89,politics,107
10625059,163,318,say,817
12095019,573,785,factor,274
4890937,182,999,toward,312
2738446,486,926,moment,268
8028613,691,891,like,879
10685877,437,744,send,456
5830012,342,462,finish,318
16444594,267,80,author,402
11240101,843,869,full,64
12437797,579,94,value,626
6687534,838,367,evening,805
5711267,541,659,agree,90
13049696,830,720,a,317
5614608,230,44,industry,419
11484442,65,18,information,892
16510894,432,934,present,549
693970,456,6,public,681
9671959,172,19,successful,727
10807973,333,922,they,174
14568601,342,995,these,753
15234186,625,926,Congress,405
6704718,946,157,like,42
5063602,865,11,technology,898
5155192,119,65,may,517
7046543,650,461,someone,625
6819227,736,201,game,477
8134816,201,731,customer,439
15662268,385,959,just,716
4333607,775,461,building,757
6417417,265,501,wind,848
16651186,580,103,partner,427
12417456,387,722,west,557
2072310,884,663,sure,463
2262535,275,314,natural,12
16083528,863,45,city,73
7662333,258,342,people,834
6596153,194,301,clearly,606
666114,717,303,national,563
4222327,636,17,debate,999
16210845,982,412,will,327
16703420,425,14,church,863
9952777,246,161,nice,472
13714489,231,292,recognize,541
631545,393,355,very,392
5050002,842,813,each,532
3645349,653,584,information,108
15846959,548,673,nature,323
7378834,219,683,if,736
10533981,578,100,image,400
14951317,489,506,thousand,67
16112513,966,559,drug,494
4038295,100,337,mind,499
14057590,698,711,article,420
12254225,773,473,fact,720
13548985,10,377,weight,610
5950449,865,158,card,992
12349390,868,589,challenge,189
8357241,610,237,one,928
10389895,532,955,peace,856
9533739,962,81,want,129
2546768,717,648,understand,439
14772132,700,116,control,935
2239783,227,841,cause,273
2281891,51,271,team,981
8098058,370,439,field,209
9517156,287,760,section,984
872220,649,743,teacher,816
15629828,722,828,concern,14
6893223,46,478,drop,925
5889923,353,939,if,101
8749542,347,658,treat,608
9858255,869,711,radio,250
10211909,409,939,significant,606
9588444,942,645,threat,439
13199874,193,271,wife,842
12576928,292,423,country,908
11054105,114,612,because,664
14965255,315,604,environmental,334
16629983,752,86,himself,834
1321413,446,730,wrong,209
3661355,102,627,behavior,565
10877704,179,825,guess,72
3592505,21,761,process,870
14655254,771,787,before,771
2140534,710,612,accept,711
6261510,172,128,yard,837
6455621,659,138,both,413
14921118,828,895,treat,246
10867212,786,436,mouth,868
13666563,268,337,street,949
7632779,490,881,why,753
2717904,481,601,me,699
10950009,479,432,situation,550
12183517,399,809,show,205
