125484,859,848,589,null
40173,673,833,382,null
3059,98,62,614,null
138055,718,38,829,null
78094,506,389,923,null
7113,30,737,600,null
46748,236,634,785,null
6798,820,644,795,null
86702,643,193,312,null
147567,764,676,123,null
97655,221,254,327,null
120454,692,572,211,null
43613,377,859,279,null
950,652,237,499,null
93951,200,701,573,null
134136,327,958,609,null
15347,359,834,583,null
20305,360,945,148,null
105200,261,65,653,null
91008,374,925,853,null
129002,644,852,413,null
33562,146,250,168,null
10449,190,43,419,null
76411,211,57,655,null
56384,529,638,496,null
55842,863,379,705,null
128085,709,531,869,null
18618,551,166,651,null
54280,824,619,637,null
15462,637,957,666,null
27973,710,477,684,null
80011,817,859,765,null
67540,738,910,312,null
69813,584,976,514,null
15165,428,411,92,null
107662,914,859,529,null
69246,200,803,951,null
71002,981,808,78,null
86551,833,297,172,null
50057,874,730,322,null
34294,483,818,816,null
49261,300,333,455,null
84640,479,323,16,null
55289,46,349,147,null
8202,477,460,851,null
144120,723,680,983,null
38349,785,916,359,null
111777,240,116,375,null
128222,425,853,414,null
60542,934,447,515,null
115318,881,832,774,null
149005,835,395,153,null
64461,96,340,880,null
76033,941,208,694,null
6729,278,601,285,null
15632,327,342,229,null
24409,413,878,189,null
74685,152,269,164,null
119660,798,294,192,null
131299,777,36,634,null
58287,349,408,567,null
49045,800,303,76,null
88098,587,257,689,null
108941,439,766,317,null
14801,209,376,65,null
11280,67,549,56,null
49217,332,439,705,null
55607,453,821,493,null
72447,360,355,377,null
104305,904,655,131,null
15830,263,461,780,null
135486,555,602,569,null
102717,561,110,362,null
85669,739,460,428,null
122199,111,347,936,null
128308,638,8,391,null
122262,282,741,586,null
20511,979,382,873,null
137616,633,154,423,null
141647,968,839,740,null
143026,997,465,173,null
33105,170,975,261,null
101898,932,359,511,null
16180,975,815,159,null
53154,986,362,261,null
19625,518,602,386,null
24768,910,186,595,null
13405,79,852,676,null
87006,877,399,508,null
73084,924,934,796,null
15652,30,634,620,null
13467,425,531,354,null
65404,103,283,215,null
20895,263,525,832,null
39673,630,118,384,null
25464,795,521,987,null
47192,806,30,507,null
4688,368,839,817,null
102681,101,688,159,null
138780,142,357,963,null
141038,714,409,741,null
86532,151,64,957,null
12992,985,990,718,null
108506,395,963,741,null
74960,514,338,458,null
116468,735,558,451,null
60767,917,879,187,null
52693,320,896,998,null
23729,138,160,473,null
137820,536,211,611,null
121964,9,759,6,null
10296,603,535,464,null
42872,464,521,907,null
11273,920,764,717,null
4202,61,109,430,null
7423,714,290,10,null
61451,276,435,779,null
18609,320,565,555,null
51143,693,983,453,null
95807,242,603,108,null
98337,66,60,281,null
81326,922,394,290,null
131799,170,145,719,null
6201,311,280,434,null
111174,201,981,407,null
13033,308,157,253,null
33335,976,949,341,null
115302,889,70,236,null
85117,846,748,734,null
137606,984,134,898,null
97105,996,331,788,null
87602,233,136,78,null
57191,474,681,527,null
17450,246,636,719,null
16141,350,946,72,null
69743,439,433,412,null
127362,640,889,280,null
30675,130,414,63,null
144431,711,269,603,null
1416,180,786,408,null
71447,858,674,308,null
14309,744,811,514,null
131395,903,398,647,null
63068,913,974,247,null
23326,741,54,396,null
47043,871,639,391,null
13471,579,930,801,null
76767,146,515,287,null
61947,847,388,48,null
77575,530,411,479,null
32196,296,315,914,null
46927,803,957,584,null
62096,680,248,700,null
100808,166,261,277,null
112536,650,96,7,null
101908,431,113,167,null
29908,888,290,563,null
28609,974,51,391,null
96941,211,795,26,null
22880,245,666,425,null
111986,475,883,437,null
69653,823,634,698,null
103095,479,602,828,null
42373,834,872,283,null
126643,809,728,917,null
86264,566,619,363,null
149596,924,884,216,null
93840,427,752,366,null
65791,882,870,997,null
79016,935,972,246,null
58883,144,269,102,null
106528,464,335,760,null
41237,530,73,837,null
116323,343,54,237,null
50692,820,103,499,null
2862,276,845,181,null
142863,161,206,288,null
103228,329,493,787,null
105310,47,127,363,null
132071,814,204,304,null
81322,307,52,785,null
55605,301,526,227,null
81539,672,813,375,null
7587,816,529,496,null
102808,914,153,82,null
78497,476,219,344,null
53619,563,641,407,null
75134,473,397,264,null
44781,434,7,937,null
126512,674,312,71,null
94063,293,860,57,null
58987,526,342,976,null
50342,318,841,177,null
104791,507,967,416,null
117328,989,308,182,null
60701,755,725,839,null
108554,811,843,756,null
99133,602,399,111,null
35682,624,259,943,null
105246,775,762,887,null
134599,802,198,462,null
42736,250,858,521,null
89720,889,699,660,null
134831,362,153,651,null
145642,168,591,659,null
10196,355,126,762,null
57043,497,38,614,null
42397,215,698,994,null
76009,161,566,305,null
24396,658,153,537,null
50033,907,834,929,null
42902,697,198,505,null
48227,488,107,681,null
124752,293,650,711,null
137865,677,948,786,null
20768,591,817,378,null
58985,615,183,265,null
23661,233,262,792,null
89368,67,367,673,null
69387,326,768,639,null
133887,711,357,305,null
66836,986,415,908,null
81040,55,424,88,null
147307,757,694,882,null
66394,849,784,1000,null
77982,552,659,273,null
40884,632,796,846,null
134042,811,187,277,null
114585,860,250,946,null
141717,683,821,182,null
79090,29,432,969,null
68830,861,259,243,null
123386,390,414,632,null
1725,485,918,664,null
17056,60,39,863,null
96344,664,311,94,null
63683,861,48,432,null
85419,901,438,306,null
51081,478,587,702,null
70001,218,189,462,null
26837,190,95,614,null
109879,243,817,800,null
83083,821,979,478,null
51363,649,927,827,null
62463,430,714,3,null
37961,38,257,143,null
99306,981,327,871,null
93725,586,807,137,null
49958,439,167,170,null
6964,335,167,24,null
119129,499,711,422,null
5154,470,369,428,null
64134,924,884,159,null
98770,208,306,745,null
41324,895,189,517,null
120375,627,650,593,null
44401,425,440,832,null
91731,628,706,781,null
99321,902,953,844,null
105584,403,102,181,null
73714,976,597,743,null
148108,969,667,524,null
56923,463,470,26,null
63810,494,919,583,null
133608,123,157,332,null
44063,486,388,368,null
10550,931,475,193,null
93369,587,603,458,null
29868,369,826,154,null
43850,264,910,369,null
8722,851,360,744,null
21410,390,657,795,null
89231,49,135,300,null
26042,637,336,344,null
53268,467,183,253,null
68287,593,417,813,null
23224,333,833,224,null
86213,358,919,674,null
55348,846,300,641,null
43158,151,813,169,null
59095,507,78,201,null
38555,182,101,383,null
36240,873,915,851,null
24291,290,749,735,null
125814,222,485,803,null
64867,621,700,492,null
100703,93,598,311,null
88659,549,454,749,null
41208,840,904,774,null
97362,932,2,679,null
63136,797,99,40,null
29893,700,316,33,null
120599,716,343,569,null
14380,281,320,841,null
117243,721,998,291,null
131821,366,104,742,null
11743,824,183,935,null
146268,226,656,892,null
87786,371,47,636,null
146195,640,412,113,null
141785,443,45,780,null
80316,785,293,315,null
104258,777,963,856,null
1343,143,152,802,null
30929,581,702,306,null
144916,231,426,548,null
61176,886,281,172,null
146542,903,591,369,null
51560,130,356,973,null
133710,889,731,739,null
134223,638,488,797,null
115164,876,777,711,null
51332,744,691,778,null
96638,365,921,504,null
129704,907,969,454,null
27185,219,607,543,null
123713,194,335,382,null
49947,614,791,916,null
146759,231,987,356,null
81572,709,825,282,null
118036,704,737,948,null
125539,622,603,223,null
5315,620,767,897,null
9668,282,974,938,null
128021,14,534,233,null
50977,460,754,967,null
44818,653,533,771,null
51242,389,564,768,null
123760,13,681,788,null
82448,726,792,56,null
108468,670,802,987,null
20927,334,375,168,null
9115,601,922,513,null
22816,952,398,71,null
58787,109,225,131,null
38489,938,284,412,null
92286,582,253,536,null
113540,591,39,368,null
11698,444,2,718,null
103444,880,55,42,null
16824,615,495,990,null
114099,970,492,749,null
120980,504,774,359,null
84464,757,179,773,null
26484,337,634,51,null
33813,9,712,708,null
89064,438,779,413,null
14653,394,574,713,null
79898,885,153,602,null
28514,980,505,856,null
143000,791,687,767,null
134941,944,428,919,null
26089,68,354,136,null
4074,760,557,760,null
130183,194,152,171,null
88313,591,955,463,null
101702,915,676,314,null
8449,428,690,20,null
106391,492,535,707,null
87747,590,583,783,null
32570,273,180,173,null
13729,949,182,880,null
4551,758,874,690,null
102869,455,389,283,null
31965,973,44,611,null
47647,885,635,502,null
19999,502,930,71,null
60763,13,701,112,null
117513,565,539,747,null
83375,990,445,799,null
146402,921,980,668,null
68270,237,803,969,null
47046,157,1,365,null
143610,686,269,449,null
24718,134,633,299,null
103049,883,420,131,null
29644,82,316,403,null
89911,84,630,35,null
17402,700,147,862,null
29278,372,205,839,null
80097,579,227,259,null
80387,680,45,57,null
25915,778,839,321,null
122057,461,633,558,null
38613,663,293,90,null
102917,514,361,147,null
122048,870,599,492,null
51590,408,931,30,null
81143,81,630,357,null
27255,249,559,901,null
100172,396,553,426,null
34909,620,833,156,null
34956,322,63,508,null
61297,712,308,832,null
86836,885,19,245,null
17551,464,238,97,null
57874,133,245,104,null
8323,418,874,133,null
49936,163,853,375,null
136573,938,268,962,null
95794,635,511,323,null
59807,458,745,445,null
39428,975,232,36,null
5530,834,930,170,null
55847,403,640,231,null
49092,425,267,847,null
121378,302,35,954,null
31111,424,840,813,null
58751,179,354,182,null
104155,38,816,824,null
61625,484,763,346,null
65402,509,523,854,null
127882,798,660,945,null
65983,767,811,480,null
100172,230,92,947,null
3691,871,952,134,null
6725,954,823,435,null
19792,36,354,83,null
26422,791,309,767,null
141668,665,834,405,null
108656,750,939,268,null
113728,1,138,442,null
133600,422,972,75,null
21727,662,918,486,null
124950,791,166,672,null
130058,390,994,50,null
135804,336,818,568,null
118843,677,576,768,null
103000,969,898,353,null
8938,448,78,708,null
126891,899,215,145,null
7005,18,454,896,null
110517,406,994,239,null
68587,287,448,994,null
49148,25,715,452,null
48088,842,685,719,null
80180,746,334,784,null
5315,32,387,950,null
131549,31,32,932,null
129539,720,848,903,null
10775,826,269,116,null
117483,344,663,878,null
84743,514,249,501,null
107370,557,452,1000,null
70591,762,842,470,null
63093,243,478,182,null
132013,917,721,990,null
90696,426,946,226,null
120467,853,976,815,null
112865,216,476,380,null
91865,354,327,723,null
38334,146,697,740,null
65063,293,717,923,null
2543,731,224,989,null
111927,583,784,895,null
16386,78,736,280,null
107091,532,409,135,null
104907,944,321,517,null
20617,718,750,39,null
138843,336,862,138,null
14303,478,809,676,null
60580,405,93,201,null
21427,611,300,392,null
123314,534,762,55,null
16058,696,7,712,null
97722,936,144,491,null
57218,172,775,645,null
143921,437,99,303,null
96352,498,572,604,null
145868,457,113,525,null
136551,715,989,543,null
147497,985,23,886,null
64294,179,208,281,null
54143,310,765,395,null
48075,18,546,557,null
92913,530,56,95,null
119269,463,780,474,null
135323,199,85,333,null
110174,261,94,278,null
89776,338,705,940,null
60744,343,742,367,null
16970,811,134,397,null
82040,38,601,755,null
50909,200,683,122,null
127268,166,522,10,null
50858,558,536,875,null
133715,413,706,346,null
45261,992,392,342,null
5507,351,145,499,null
55190,131,359,621,null
21975,429,289,23,null
92071,599,853,180,null
51763,378,312,429,null
100682,283,146,482,null
24494,352,374,36,null
65268,410,10,490,null
118637,209,510,207,null
66604,30,520,866,null
36334,725,261,150,null
91017,679,363,355,null
35688,292,549,702,null
101312,312,765,86,null
138351,102,649,743,null
14313,534,232,948,null
138041,835,519,821,null
45108,997,773,797,null
108259,844,568,859,null
149250,581,114,183,null
10920,141,651,455,null
32367,110,614,133,null
41837,232,751,123,null
43998,445,208,332,null
59407,309,995,535,null
114,363,156,829,null
30643,894,770,20,null
123300,646,400,942,null
148086,496,153,585,null
33421,503,39,943,null
64098,873,438,121,null
98914,115,64,470,null
96113,940,898,432,null
133569,431,221,187,null
121282,819,889,592,null
70070,211,529,484,null
134422,226,474,514,null
146978,33,851,96,null
61321,767,620,106,null
69652,677,895,76,null
105552,595,525,399,null
6997,352,408,549,null
147756,975,918,389,null
32928,245,970,700,null
88256,361,488,360,null
18147,490,280,684,null
124616,205,251,330,null
88878,344,486,588,null
139868,961,794,890,null
84486,403,565,408,null
101201,491,292,732,null
24863,232,73,20,null
57141,605,878,504,null
6269,654,580,635,null
132863,725,180,639,null
100020,292,586,896,null
99628,461,352,157,null
136530,767,866,698,null
63493,743,48,582,null
141600,805,633,107,null
72419,77,442,365,null
62662,471,590,503,null
112476,814,640,998,null
16322,638,567,660,null
98192,980,318,402,null
34297,787,614,287,null
32810,38,671,184,null
124625,655,306,575,null
81788,689,336,879,null
82269,109,425,506,null
15733,801,257,18,null
28016,284,268,464,null
35683,537,58,192,null
78318,284,872,7,null
73322,824,485,230,null
144269,230,481,390,null
47062,479,387,461,null
55537,280,958,753,null
45100,188,355,170,null
53302,642,351,544,null
115231,341,600,702,null
82260,983,162,760,null
61822,881,822,710,null
49220,349,284,1,null
125007,699,569,187,null
51116,65,888,723,null
132937,119,489,70,null
76630,872,44,226,null
103722,335,445,917,null
69510,353,610,88,null
72307,746,729,589,null
72964,417,719,475,null
86276,958,29,724,null
29447,158,88,462,null
63023,261,863,333,null
107901,502,624,71,null
46391,662,711,611,null
80008,468,609,220,null
98702,829,800,249,null
62770,240,223,317,null
68988,433,666,76,null
21263,2,71,560,null
57491,136,646,430,null
125557,383,162,242,null
144461,9,261,326,null
99098,227,622,151,null
66273,253,135,425,null
33947,167,151,207,null
42778,365,513,192,null
32215,351,515,397,null
116346,17,601,722,null
60013,9,833,273,null
4911,88,956,224,null
86823,967,861,543,null
83642,379,493,795,null
33406,64,561,31,null
36862,84,989,793,null
137695,706,914,122,null
106617,588,125,422,null
14304,635,216,985,null
96154,238,925,738,null
46323,903,453,439,null
96436,368,322,579,null
102710,488,466,806,null
96332,749,609,395,null
78233,676,440,172,null
72826,275,480,571,null
128583,462,612,922,null
67238,788,631,942,null
86835,66,683,448,null
86400,866,254,777,null
149663,870,241,333,null
94097,855,834,220,null
112231,621,751,827,null
62583,212,733,639,null
21127,95,662,216,null
66004,667,457,635,null
125374,281,473,807,null
121740,636,241,514,null
104775,388,251,605,null
17519,208,125,723,null
144234,604,662,184,null
114484,991,989,859,null
76639,60,934,530,null
116921,327,412,981,null
74652,862,842,461,null
73548,769,209,905,null
138768,745,283,237,null
95848,153,260,30,null
71561,314,612,913,null
107891,507,700,878,null
119948,429,324,796,null
53205,145,20,361,null
13506,114,793,151,null
66754,855,94,950,null
38464,191,301,884,null
32759,752,120,329,null
83002,384,175,442,null
133929,229,396,99,null
149644,841,300,347,null
37528,655,905,321,null
114921,208,91,183,null
90959,725,212,560,null
141542,109,859,241,null
45174,325,521,390,null
104146,951,181,444,null
13759,119,736,741,null
94933,273,23,621,null
102313,561,864,228,null
6118,165,485,503,null
82381,686,226,449,null
106329,334,831,119,null
18581,925,883,178,null
43268,200,625,319,null
133123,378,864,187,null
113886,623,255,458,null
120240,33,495,449,null
89268,833,108,308,null
102338,360,56,151,null
101312,373,878,158,null
87433,249,961,248,null
70607,641,902,872,null
138841,997,509,345,null
97540,881,689,983,null
112141,245,612,589,null
9968,856,140,24,null
38249,341,844,70,null
19540,404,337,923,null
66725,412,256,750,null
101492,567,620,341,null
44177,97,629,166,null
14458,118,379,623,null
141163,387,432,688,null
68312,425,339,788,null
24835,270,703,336,null
111669,511,456,429,null
39190,795,821,775,null
113223,378,41,678,null
133447,999,441,178,null
42234,297,67,108,null
97435,760,267,252,null
11027,801,289,556,null
125312,9,311,754,null
114194,211,796,439,null
113217,126,83,280,null
103832,383,376,789,null
75107,494,799,471,null
59973,736,286,115,null
72785,171,309,731,null
149278,659,882,35,null
87861,91,32,823,null
88859,191,982,42,null
136506,850,744,995,null
10844,647,151,150,null
44429,174,252,262,null
82601,912,864,246,null
126461,152,553,686,null
37716,684,151,424,null
134638,516,235,386,null
132178,237,730,754,null
109136,586,611,796,null
114234,787,968,885,null
50142,263,531,261,null
20102,976,933,674,null
114408,606,325,298,null
52098,936,734,178,null
83708,769,54,51,null
50207,861,793,376,null
139558,861,666,186,null
27053,422,225,364,null
102958,562,939,760,null
112828,424,261,739,null
98624,42,892,914,null
5738,500,554,851,null
125890,416,876,34,null
131553,415,712,161,null
39919,103,406,612,null
50344,37,846,986,null
28117,570,523,67,null
59675,909,412,769,null
40939,658,60,923,null
108890,279,32,705,null
40484,135,534,543,null
136021,887,884,827,null
86072,675,249,256,null
45915,612,782,567,null
115416,307,473,60,null
114876,402,45,962,null
126258,919,327,904,null
40355,756,853,352,null
7700,246,739,683,null
7938,292,8,546,null
73655,83,675,869,null
138934,40,500,48,null
13503,173,641,473,null
12218,937,223,131,null
78949,860,677,603,null
86504,894,664,862,null
21286,141,35,724,null
125242,796,307,504,null
144405,475,666,773,null
39642,524,959,845,null
99381,295,65,142,null
100738,7,874,324,null
120301,258,567,655,null
63893,345,613,306,null
143356,108,721,896,null
69201,507,749,430,null
6424,544,535,3,null
138843,801,976,792,null
432,568,85,904,null
34485,706,799,794,null
35544,667,338,440,null
71575,69,800,685,null
80164,316,329,644,null
120124,365,166,853,null
114293,662,934,766,null
25866,223,855,933,null
14835,245,111,775,null
65981,959,620,540,null
74244,821,260,338,null
136633,403,687,267,null
59888,873,964,965,null
92258,557,381,675,null
52818,305,702,433,null
56278,145,828,478,null
46143,634,301,559,null
23969,939,677,875,null
103724,30,764,860,null
24239,956,32,790,null
73361,45,816,464,null
2857,724,231,381,null
87751,755,264,105,null
58384,575,630,205,null
110626,945,729,264,null
4189,175,508,433,null
142454,567,887,523,null
113443,355,51,979,null
45008,749,981,663,null
112904,121,822,741,null
40400,648,213,558,null
100093,645,109,811,null
28578,628,101,449,null
92425,498,684,103,null
16873,879,336,891,null
79909,113,206,407,null
102316,503,425,219,null
131528,865,472,999,null
116040,564,182,566,null
103641,970,843,199,null
61952,790,525,141,null
112368,413,321,499,null
138273,681,79,160,null
118651,283,840,584,null
119435,603,296,145,null
112047,50,559,219,null
142168,616,167,516,null
3494,288,73,93,null
35981,371,720,219,null
82318,264,809,946,null
87961,108,145,389,null
22865,632,348,781,null
36278,27,400,426,null
94172,182,801,900,null
138829,596,539,102,null
1603,391,956,643,null
96185,276,33,166,null
121146,620,847,890,null
131172,766,987,424,null
14866,292,679,471,null
66484,778,598,387,null
22803,280,941,778,null
66242,760,445,71,null
34920,683,474,233,null
136570,354,344,279,null
120849,488,906,151,null
93351,424,593,173,null
14611,106,95,307,null
149306,247,787,84,null
26577,22,818,398,null
10653,372,622,487,null
52055,655,240,173,null
147703,466,347,685,null
82393,910,846,454,null
10471,246,250,68,null
79078,432,741,855,null
13612,869,73,101,null
137498,687,383,87,null
104812,482,68,538,null
104246,763,48,64,null
148091,444,991,204,null
27770,775,753,857,null
61055,955,794,298,null
44267,143,165,351,null
37992,423,963,929,null
61664,135,121,324,null
423,57,943,54,null
77941,403,503,740,null
34708,425,751,730,null
72487,895,519,547,null
112748,790,804,399,null
39634,939,866,685,null
26155,702,351,183,null
39333,626,346,785,null
120350,950,500,424,null
141810,783,440,172,null
91054,655,694,944,null
85817,896,738,535,null
12194,437,660,396,null
55140,297,647,490,null
41038,414,928,34,null
17928,487,589,694,null
42593,645,114,881,null
8014,560,723,721,null
9937,618,393,711,null
5652,527,443,172,null
2294,753,663,48,null
12382,97,912,881,null
15259,512,276,819,null
28144,428,32,747,null
12178,762,571,822,null
74330,172,51,454,null
7833,566,385,163,null
110413,38,154,823,null
117579,501,304,445,null
103456,38,307,278,null
123618,215,268,853,null
22504,869,520,809,null
31910,536,685,496,null
19935,145,619,24,null
71201,802,661,186,null
115618,39,452,804,null
129385,654,406,847,null
32661,437,760,449,null
90486,165,757,232,null
49575,835,58,136,null
4318,609,831,167,null
22218,926,147,838,null
35132,602,157,137,null
30096,305,737,699,null
3093,677,924,876,null
122298,93,176,518,null
62921,678,361,156,null
83409,141,570,253,null
101543,453,429,967,null
67721,797,895,8,null
67404,837,318,384,null
103615,430,534,242,null
27217,941,443,91,null
49156,647,426,352,null
87252,568,294,433,null
3789,748,278,107,null
134964,927,588,385,null
127502,76,561,198,null
31195,854,978,790,null
132960,667,775,819,null
68524,197,859,195,null
128964,176,298,802,null
42716,35,681,73,null
67457,331,309,110,null
53886,713,212,667,null
140351,258,750,61,null
33729,857,508,632,null
96144,348,491,829,null
32739,272,286,280,null
113358,898,565,702,null
106325,486,808,281,null
139723,940,85,380,null
124226,968,446,184,null
4298,281,902,343,null
61994,978,470,865,null
57815,632,463,440,null
21465,198,389,503,null
104501,822,71,434,null
35443,164,701,858,null
124095,397,452,107,null
103276,196,256,680,null
46819,467,425,235,null
37293,546,433,678,null
94981,154,670,853,null
142006,552,645,142,null
109482,372,130,915,null
47710,816,806,618,null
35549,684,93,681,null
20333,222,88,412,null
115725,209,141,647,null
32359,126,449,155,null
82348,465,158,545,null
107279,744,238,878,null
43407,461,674,602,null
5995,327,179,217,null
46408,394,50,761,null
108218,980,233,114,null
68376,245,372,333,null
30761,222,360,401,null
88978,439,812,360,null
45775,759,715,813,null
117344,414,370,915,null
126103,727,477,184,null
16686,142,757,354,null
54342,137,766,273,null
93069,419,294,263,null
58540,571,21,199,null
56915,124,396,383,null
117450,226,899,236,null
71706,997,568,116,null
132056,364,261,853,null
138958,177,736,534,null
109546,227,844,856,null
68966,478,270,947,null
145560,803,445,391,null
59404,629,975,374,null
45333,877,69,934,null
91243,35,376,876,null
93751,787,968,625,null
55876,132,380,125,null
142147,720,21,744,null
144185,283,560,47,null
109271,987,318,812,null
129305,376,22,234,null
103145,287,684,86,null
82763,538,799,333,null
68659,353,233,693,null
19797,399,307,156,null
40903,343,96,980,null
66752,792,795,870,null
122235,596,388,245,null
31488,222,655,158,null
94185,573,559,535,null
24642,526,199,472,null
116429,176,582,701,null
88213,584,128,316,null
35768,962,964,312,null
78401,784,596,943,null
111794,934,141,28,null
62392,54,408,676,null
15452,409,363,50,null
17169,348,283,659,null
53027,894,533,642,null
17692,356,666,796,null
146828,161,64,793,null
114230,514,420,797,null
71054,197,231,440,null
102862,594,50,143,null
21190,49,592,284,null
90340,557,172,203,null
23660,92,671,141,null
80552,334,184,195,null
52695,190,706,632,null
5704,558,14,664,null
24652,168,188,485,null
89510,322,140,118,null
48497,115,202,687,null
139870,337,717,891,null
4914,871,668,272,null
63600,897,476,520,null
24802,319,525,177,null
68939,817,850,71,null
86124,799,204,274,null
49953,615,640,360,null
78226,726,18,868,null
110021,513,385,826,null
40840,255,431,366,null
58129,435,571,666,null
22582,137,688,715,null
100149,826,110,201,null
7724,128,648,919,null
144571,241,705,320,null
93977,403,279,52,null
11340,274,984,731,null
55808,176,892,813,null
15076,457,453,375,null
22937,948,50,51,null
52348,509,914,975,null
11306,11,114,397,null
31217,626,389,253,null
61982,841,106,962,null
115429,285,873,134,null
41559,102,235,981,null
65604,190,474,166,null
61926,180,936,545,null
130240,170,296,450,null
12387,815,869,709,null
122197,460,316,677,null
77192,591,867,474,null
37251,408,625,308,null
144626,109,579,373,null
78091,847,939,865,null
90695,288,25,624,null
83308,896,323,591,null
139552,689,800,635,null
108901,724,747,191,null
39455,367,704,279,null
129685,533,283,391,null
11816,564,128,795,null
98313,20,997,531,null
87620,570,468,49,null
112402,569,803,473,null
131310,69,773,98,null
114444,600,5,433,null
41450,103,143,288,null
37863,371,553,143,null
21007,381,103,952,null
103711,192,415,263,null
92540,918,233,978,null
129925,197,246,555,null
81013,399,986,851,null
53504,990,73,985,null
31212,14,309,945,null
27624,803,29,615,null
47046,252,642,889,null
82592,415,702,519,null
31322,319,781,477,null
139372,712,460,287,null
75103,228,693,757,null
121464,203,453,980,null
128261,378,948,626,null
115610,318,647,792,null
47964,103,553,867,null
22702,677,9,189,null
43173,520,199,86,null
68699,653,120,103,null
48525,621,460,506,null
45206,980,148,28,null
103009,707,491,832,null
55942,404,927,619,null
21573,31,368,998,null
122569,619,754,242,null
50349,856,49,907,null
41643,333,755,509,null
34933,621,192,877,null
30753,988,115,95,null
62190,651,898,482,null
17400,172,922,823,null
14113,138,355,66,null
135771,154,299,635,null
80236,652,970,484,null
140888,292,229,5,null
2692,681,18,726,null
129564,438,987,198,null
35127,904,341,238,null
23301,250,742,167,null
29412,166,399,627,null
17194,579,344,28,null
85973,437,45,944,null
90225,318,948,285,null
146526,159,73,224,null
99763,736,645,169,null
25169,68,646,974,null
131514,637,979,512,null
51189,512,174,739,null
60277,505,788,877,null
142274,535,859,904,null
20519,776,216,52,null
94364,190,403,948,null
98474,978,959,331,null
24049,517,859,788,null
22821,771,160,965,null
99842,562,785,902,null
26045,762,41,462,null
76742,3,1,286,null
14826,23,317,993,null
33601,523,948,359,null
95413,69,78,282,null
59034,250,288,834,null
147337,579,131,624,null
30778,85,73,468,null
115043,484,78,812,null
5424,879,950,693,null
46746,314,705,209,null
40819,709,394,411,null
47438,636,854,937,null
45799,912,975,410,null
55096,514,546,983,null
89817,128,401,404,null
60884,943,165,655,null
45573,945,196,39,null
133179,341,353,632,null
64896,917,321,310,null
39831,734,909,986,null
98519,306,844,410,null
81295,259,550,285,null
75107,920,39,511,null
94624,180,722,64,null
75350,617,962,479,null
125184,849,210,800,null
146375,572,849,861,null
58011,589,377,485,null
346,224,197,513,null
14708,802,638,144,null
111823,261,639,173,null
59203,957,275,505,null
94843,33,17,941,null
73254,142,970,869,null
98244,967,945,443,null
54983,10,613,356,null
19360,60,199,455,null
148436,842,101,333,null
102281,588,583,323,null
94474,572,851,131,null
22950,455,113,443,null
62953,855,105,197,null
91754,521,63,242,null
106156,602,556,587,null
127122,631,870,972,null
22777,198,524,844,null
69496,752,380,913,null
33215,263,655,744,null
32087,563,532,95,null
118398,52,820,463,null
70790,396,647,80,null
24533,936,807,287,null
910,923,516,398,null
59506,732,855,361,null
15692,730,735,357,null
77579,498,797,540,null
110142,531,690,969,null
128822,144,443,36,null
53308,672,621,531,null
105631,77,989,168,null
64230,954,26,400,null
144381,244,966,898,null
113237,873,379,208,null
62241,51,916,612,null
94014,108,536,378,null
113931,730,728,416,null
83835,586,847,333,null
135733,742,126,743,null
106942,746,790,915,null
124492,854,151,613,null
26141,700,835,535,null
7405,173,691,22,null
33039,972,640,136,null
70908,786,247,392,null
49518,153,884,663,null
81045,251,619,263,null
26731,132,510,597,null
138128,600,744,57,null
108122,127,400,580,null
8326,609,705,60,null
32054,262,289,383,null
133631,650,391,145,null
32124,382,929,98,null
13588,760,512,46,null
43988,452,501,969,null
71703,81,950,127,null
28387,293,930,659,null
80906,209,883,647,null
78138,356,136,491,null
44476,460,173,989,null
62692,224,110,545,null
146338,712,461,825,null
32094,225,989,733,null
83865,613,447,303,null
17894,481,21,602,null
128823,333,271,91,null
23858,173,670,96,null
122574,831,283,596,null
141644,525,76,352,null
130209,995,494,182,null
73921,338,768,99,null
77705,286,312,787,null
130185,720,139,352,null
122190,429,1,662,null
23644,77,155,777,null
139731,441,846,690,null
111585,995,36,825,null
98616,477,515,302,null
102011,880,826,272,null
33354,88,309,40,null
131413,41,830,753,null
95391,43,153,850,null
139999,326,200,977,null
26050,140,462,373,null
22703,113,338,820,null
64800,468,7,774,null
87640,620,559,8,null
10344,221,980,506,null
19632,267,299,954,null
111792,375,998,307,null
72405,629,292,696,null
114958,37,117,359,null
104285,567,457,71,null
84493,316,422,627,null
89355,219,54,90,null
9519,440,297,215,null
53897,272,713,593,null
85278,913,6,981,null
33485,722,748,339,null
125644,165,209,338,null
82881,217,17,370,null
99008,909,192,31,null
122096,235,945,328,null
2281,741,759,395,null
54202,49,746,224,null
147854,188,805,891,null
129485,916,83,176,null
103479,266,651,729,null
130769,152,4,399,null
3677,565,968,263,null
92105,453,840,4,null
13511,543,772,124,null
104066,345,22,710,null
130411,405,615,468,null
96921,248,390,747,null
21695,620,739,701,null
67969,411,618,701,null
126951,632,50,871,null
43726,581,678,39,null
6769,797,157,21,null
15530,700,343,706,null
49420,984,425,927,null
55593,530,366,682,null
66996,992,358,258,null
92069,55,690,612,null
5723,309,540,923,null
14066,441,379,264,null
135349,604,443,493,null
42321,626,484,445,null
35283,68,173,443,null
54592,8,803,835,null
76781,872,622,914,null
57969,567,206,829,null
95591,348,470,136,null
137189,965,957,934,null
