13551,638,situation,one,later,idea,null
24500,399,bad,physical,father,group,null
23208,218,care,price,crime,finish,null
67126,986,pay,police,time,number,null
73703,673,military,wind,collection,run,null
37588,963,everything,seat,woman,fill,null
77400,575,though,husband,detail,word,null
58671,580,along,teacher,institution,whether,null
72914,926,discussion,remember,talk,rest,null
32197,448,six,note,break,strong,null
30352,435,garden,sit,history,reach,null
24007,397,management,pattern,Democrat,than,null
66406,246,term,yard,project,technology,null
39656,118,public,political,sign,couple,null
60162,199,either,foot,interesting,myself,null
16688,248,industry,operation,also,story,null
60243,831,easy,morning,recent,wait,null
45707,891,economy,quality,end,share,null
23315,283,state,culture,upon,compare,null
63646,180,believe,try,member,maybe,null
39633,603,suffer,floor,concern,break,null
48707,703,themselves,and,show,social,null
67623,268,heart,tonight,type,recent,null
31661,92,much,game,fire,heart,null
75398,802,would,keep,theory,hundred,null
47003,366,decade,join,knowledge,rest,null
59651,721,political,ten,floor,entire,null
54789,186,present,when,fish,indeed,null
24452,50,box,party,Mr,stand,null
35687,479,read,door,wind,finally,null
61960,739,red,late,green,school,null
69187,212,particularly,common,area,every,null
5834,230,difficult,best,forget,ground,null
2411,83,office,smile,realize,high,null
36658,93,goal,campaign,chance,action,null
61609,612,at,eight,head,as,null
48187,661,reflect,economy,likely,how,null
58321,318,partner,these,name,traditional,null
21995,354,laugh,crime,stuff,expert,null
34950,491,become,best,since,usually,null
37899,1,thing,thus,firm,exactly,null
58967,648,ready,race,scientist,article,null
67147,84,cost,break,party,us,null
33788,402,end,such,it,through,null
29287,793,stay,provide,indeed,establish,null
29415,710,color,order,stock,money,null
64765,432,son,long,serve,well,null
13858,828,third,throughout,store,point,null
21064,334,idea,number,network,oil,null
22347,730,local,most,control,everybody,null
67998,256,property,pay,ago,can,null
50472,61,his,identify,item,current,null
17402,25,choose,central,still,thing,null
50330,592,happy,though,student,certain,null
3894,461,consider,structure,into,black,null
56118,482,wear,interesting,reveal,cultural,null
36096,510,organization,body,hundred,site,null
2383,386,camera,far,threat,TV,null
24736,539,worry,worry,popular,tough,null
11437,760,assume,food,ball,smile,null
38083,533,necessary,kind,industry,character,null
21346,689,leg,worker,store,behavior,null
11745,447,note,difference,they,kind,null
52779,672,land,hundred,alone,value,null
63765,686,personal,day,system,left,null
66107,783,professor,house,black,upon,null
68096,320,hit,star,thus,improve,null
37670,289,good,study,story,nice,null
10845,700,modern,tell,democratic,show,null
47426,397,gun,executive,pass,fight,null
5886,795,recent,under,hard,upon,null
22369,285,sure,particularly,animal,focus,null
59806,478,bag,hour,teach,effort,null
415,644,wait,authority,put,hit,null
55534,899,room,up,total,future,null
33178,29,final,win,trial,look,null
41787,522,full,live,difference,time,null
19115,706,increase,first,she,reduce,null
62338,737,no,college,less,themselves,null
72188,882,pick,them,economic,town,null
38975,58,trial,subject,wall,can,null
52821,176,accept,majority,military,can,null
912,867,purpose,night,tough,site,null
73328,358,can,today,control,better,null
61171,231,color,group,news,beautiful,null
47035,136,difficult,trade,than,test,null
6644,97,feel,soon,kitchen,hot,null
15291,248,building,recently,near,owner,null
50380,520,traditional,country,attention,coach,null
22019,706,century,high,you,nation,null
2298,498,chance,main,energy,available,null
18262,755,adult,day,arm,particularly,null
68005,876,market,environmental,plan,it,null
67251,427,bed,everything,stay,these,null
33838,59,as,set,institution,enjoy,null
61067,25,film,service,war,store,null
20383,347,candidate,she,attack,nearly,null
69439,615,notice,who,big,the,null
33413,29,between,include,discuss,color,null
27768,440,money,sit,it,talk,null
15679,358,many,teach,try,hand,null
63098,758,knowledge,hotel,require,offer,null
65380,815,senior,bag,put,set,null
14079,180,statement,bag,strategy,lawyer,null
6455,143,develop,her,tax,guy,null
8402,296,choice,tend,defense,also,null
8825,451,both,model,deep,cultural,null
18658,565,course,drug,east,memory,null
13665,128,miss,to,build,cultural,null
41319,191,rather,difficult,because,choose,null
7942,552,require,report,free,guess,null
61452,117,consumer,show,let,commercial,null
32105,259,smile,bill,road,key,null
68675,591,class,right,determine,this,null
48035,774,image,especially,across,away,null
59509,657,executive,look,would,pull,null
50785,719,look,civil,offer,trade,null
43519,914,recently,authority,new,long,null
60219,982,which,station,coach,analysis,null
68270,618,say,always,until,difference,null
59063,442,hold,energy,administration,effect,null
63565,563,your,organization,happen,field,null
5808,578,walk,reach,general,institution,null
5922,240,fish,court,their,kid,null
30895,320,father,attack,middle,lead,null
72049,576,coach,class,sense,position,null
75222,463,you,include,good,fund,null
14511,878,quite,hundred,would,run,null
74503,267,condition,amount,offer,meet,null
50361,197,range,usually,institution,view,null
8798,102,American,ok,parent,recognize,null
53926,708,nice,all,leader,bad,null
35137,612,interest,perhaps,wait,decade,null
66128,839,body,large,something,baby,null
13209,229,rate,land,whose,share,null
19074,787,generation,number,much,everybody,null
49784,276,college,but,realize,notice,null
24698,672,keep,home,serve,history,null
79983,212,check,deep,by,this,null
17816,682,method,could,PM,present,null
7342,694,help,morning,hour,participant,null
77707,750,customer,blood,those,program,null
27606,816,station,probably,TV,hear,null
7183,585,magazine,out,herself,lose,null
35386,953,several,within,discover,expect,null
70097,277,within,sister,field,land,null
69818,732,however,issue,question,too,null
27961,813,price,down,really,artist,null
50295,357,environmental,wear,evidence,say,null
59924,931,play,page,change,world,null
55310,793,above,less,expect,other,null
5032,459,off,ready,same,unit,null
51882,227,at,garden,relate,style,null
8957,748,pull,trade,to,song,null
7782,276,sometimes,early,collection,sport,null
25081,408,remain,tell,follow,while,null
69848,336,effect,check,defense,fast,null
50762,434,thought,piece,blood,activity,null
48553,494,dark,someone,experience,summer,null
65381,441,than,push,carry,move,null
15584,487,north,any,science,herself,null
24197,501,place,few,month,difference,null
31733,878,prepare,arrive,pull,than,null
29649,330,water,choose,time,attention,null
2736,600,design,high,early,memory,null
21545,217,clear,simply,finally,mission,null
58961,595,difference,factor,push,think,null
41738,829,either,place,measure,painting,null
18757,223,himself,near,chair,office,null
12449,476,success,few,put,its,null
58548,615,popular,sea,small,address,null
8312,504,seek,too,recent,certainly,null
74029,281,authority,like,lawyer,heart,null
67039,180,full,radio,down,may,null
37324,652,receive,have,suddenly,if,null
72037,591,recently,reduce,trip,hit,null
37136,705,understand,dark,television,individual,null
64980,975,realize,agent,especially,during,null
34149,539,wall,father,history,attorney,null
58664,644,many,ability,cover,build,null
15798,101,enough,sense,guy,very,null
14124,373,operation,shoulder,prepare,short,null
78294,210,little,coach,oil,person,null
69879,341,million,still,government,garden,null
12369,67,rest,role,indeed,argue,null
78182,187,next,cup,election,blood,null
13603,622,day,collection,society,administration,null
7038,786,laugh,car,those,market,null
18479,169,spend,fast,take,current,null
12207,897,body,PM,area,you,null
64215,423,less,concern,treat,easy,null
44615,931,when,nor,pressure,data,null
19409,185,apply,song,family,agency,null
55529,199,politics,despite,he,not,null
45558,963,explain,occur,those,any,null
25188,988,democratic,voice,turn,agree,null
17777,685,chair,among,particularly,entire,null
21582,415,under,stand,house,data,null
10592,347,pressure,event,increase,tree,null
41692,133,difference,upon,mind,cup,null
7398,558,shoulder,form,relate,property,null
8576,134,federal,that,chair,test,null
59964,963,something,might,energy,scientist,null
14245,618,evidence,because,similar,day,null
72856,876,happen,writer,run,parent,null
75073,380,sound,agent,law,parent,null
42150,308,hand,decade,seek,common,null
7211,284,beat,size,trial,of,null
25219,858,since,it,though,yes,null
69508,256,treat,us,discussion,police,null
39307,515,financial,field,space,its,null
14115,770,son,hope,movement,series,null
41713,243,red,walk,people,hundred,null
7136,323,per,close,stop,sometimes,null
47234,186,everybody,base,pick,letter,null
67361,748,staff,give,data,always,null
66458,359,community,new,avoid,than,null
48530,373,environmental,local,around,consider,null
72439,865,try,then,also,general,null
5821,836,lot,tonight,staff,society,null
63528,128,hope,morning,choice,maybe,null
16045,365,under,issue,same,week,null
66088,738,Mrs,gas,different,chance,null
44166,527,address,high,anyone,bill,null
14023,772,article,one,around,different,null
32810,873,charge,hard,list,kitchen,null
67833,518,born,some,energy,turn,null
59633,112,street,story,foot,live,null
58020,635,sport,might,degree,end,null
76519,707,war,bad,real,lot,null
11866,485,teach,political,hour,wish,null
12740,14,window,mother,social,cover,null
49800,597,resource,fish,more,bill,null
74439,388,former,similar,best,think,null
70710,237,approach,process,myself,consumer,null
29270,412,describe,international,must,kid,null
4962,283,ten,whom,interesting,analysis,null
57793,861,risk,later,ten,meet,null
27890,682,face,serious,culture,reason,null
4673,552,tax,technology,life,very,null
61354,829,type,every,side,together,null
28442,296,and,next,sport,in,null
53255,4,dinner,most,poor,democratic,null
42926,587,must,general,support,interesting,null
16313,443,great,political,peace,response,null
26052,966,evidence,me,front,nice,null
12944,920,chair,there,pattern,require,null
73355,733,some,rich,personal,six,null
67579,883,color,research,forward,weight,null
63031,898,prevent,blood,describe,friend,null
16804,683,occur,commercial,day,low,null
67552,864,win,heavy,town,tell,null
19051,371,candidate,far,into,lawyer,null
23716,301,then,usually,long,population,null
53266,105,watch,heavy,recognize,require,null
59111,565,season,who,try,or,null
69012,151,notice,focus,watch,eat,null
52980,891,part,development,right,condition,null
50146,849,out,serious,how,prepare,null
44448,452,whom,see,could,adult,null
61954,485,little,man,over,shake,null
66298,114,develop,over,nor,behavior,null
13432,249,medical,good,before,best,null
75542,76,likely,develop,card,hard,null
72963,749,away,place,new,least,null
9054,788,laugh,office,mind,statement,null
455,623,officer,early,audience,direction,null
67167,394,education,PM,live,mouth,null
46056,21,risk,act,pressure,least,null
22187,200,thing,region,site,name,null
44058,749,sport,family,investment,their,null
5825,434,change,somebody,both,strategy,null
54417,420,result,take,election,let,null
50077,607,contain,question,instead,computer,null
18087,933,instead,customer,however,late,null
33826,607,admit,much,research,decade,null
31629,825,represent,magazine,look,land,null
20702,5,teacher,baby,ability,writer,null
49988,826,sport,child,late,growth,null
30182,280,strategy,behind,station,three,null
63309,569,at,however,certain,particular,null
39074,601,hear,growth,there,treat,null
7743,273,size,own,six,own,null
66102,114,wife,able,much,without,null
16502,881,write,nearly,difficult,degree,null
80055,111,yard,idea,than,voice,null
41048,256,girl,commercial,nice,billion,null
73399,650,its,season,discuss,newspaper,null
6680,736,current,leader,science,choose,null
75673,216,strategy,model,turn,yeah,null
7030,337,wall,today,south,again,null
59106,736,more,human,action,explain,null
74800,636,religious,throughout,garden,music,null
13767,67,with,fear,power,reach,null
11056,629,rate,reflect,girl,almost,null
36469,651,prevent,everything,many,understand,null
18721,272,already,above,store,off,null
16323,445,reveal,another,society,memory,null
12658,280,point,pretty,if,gun,null
43543,682,bring,authority,respond,he,null
55787,747,production,number,side,carry,null
33585,287,happy,within,test,hair,null
10459,415,accept,social,class,main,null
67693,410,toward,great,commercial,turn,null
46034,382,carry,beat,national,effort,null
47334,962,step,speak,itself,special,null
55803,386,call,election,everybody,worker,null
76039,646,in,capital,ten,present,null
22145,597,right,speech,dream,say,null
14742,232,up,public,bed,task,null
55498,143,son,medical,serve,service,null
59206,287,consider,alone,memory,since,null
73849,589,require,compare,nearly,maybe,null
46065,731,hot,two,report,huge,null
12025,538,effect,across,pay,support,null
48530,761,offer,soldier,receive,camera,null
42994,321,perhaps,at,environment,you,null
70005,935,house,manage,camera,return,null
52584,723,matter,rock,eight,place,null
4202,861,back,culture,glass,answer,null
25254,971,money,less,resource,especially,null
66568,942,because,tell,as,exist,null
42111,695,simply,skin,cut,remain,null
23335,937,data,most,president,common,null
21063,358,market,reason,away,describe,null
43186,295,performance,play,fly,trade,null
28138,356,project,property,seven,his,null
66694,603,writer,commercial,fine,citizen,null
43117,813,black,recently,tree,main,null
2276,831,card,here,hit,decade,null
57491,259,edge,why,grow,how,null
910,667,government,sure,record,Mr,null
48392,759,spring,worry,price,moment,null
76838,761,game,sport,read,project,null
73078,457,wear,capital,consumer,film,null
43735,131,quite,more,ten,citizen,null
33970,984,environment,couple,black,believe,null
32140,393,soon,through,specific,six,null
16389,654,shoulder,likely,picture,step,null
78783,255,leader,help,blue,west,null
78060,883,health,eight,special,me,null
1441,801,nice,doctor,across,catch,null
33599,648,shake,people,cause,mean,null
52001,683,region,make,rich,actually,null
70361,202,spend,amount,test,particularly,null
17565,974,customer,reveal,clearly,seem,null
61153,960,lot,debate,past,agent,null
46365,288,myself,parent,author,one,null
42577,729,worry,physical,early,never,null
58098,157,actually,design,party,arrive,null
74409,10,compare,state,TV,own,null
65407,129,civil,war,class,reality,null
46947,801,professional,car,company,key,null
39893,315,attention,voice,position,science,null
67210,218,ten,ask,himself,owner,null
64342,1,court,talk,media,more,null
47819,142,per,property,single,under,null
16570,491,doctor,mother,federal,near,null
47559,786,than,win,impact,do,null
75226,464,hospital,owner,figure,item,null
68073,257,bar,practice,contain,behavior,null
62249,500,moment,possible,fly,throughout,null
67701,28,fish,include,big,yeah,null
25551,592,administration,system,material,bit,null
7387,34,idea,conference,beautiful,each,null
4621,3,people,allow,million,baby,null
50210,769,part,memory,will,player,null
19950,9,his,second,meeting,learn,null
58613,460,light,support,small,under,null
44429,824,expert,interesting,market,say,null
29207,423,kitchen,condition,produce,recent,null
6874,58,agree,majority,ask,drop,null
9557,597,sister,race,building,material,null
71690,726,I,pressure,dream,someone,null
42489,850,general,again,accept,Congress,null
79236,539,teach,summer,measure,lot,null
8583,638,today,authority,but,success,null
73689,199,full,yes,serious,economy,null
36242,48,grow,force,morning,need,null
68868,586,picture,industry,scientist,in,null
42235,819,huge,finally,three,cup,null
80157,1,various,friend,budget,lay,null
72992,493,since,field,subject,can,null
79603,693,event,health,Congress,decide,null
37334,798,quite,along,black,value,null
78178,458,leader,the,past,treat,null
30436,323,smile,offer,challenge,have,null
33339,23,eat,plant,necessary,yeah,null
5741,929,serious,contain,TV,for,null
24013,488,plan,activity,all,arm,null
23742,987,onto,fly,society,marriage,null
53902,304,morning,out,agreement,so,null
26743,477,activity,level,reduce,view,null
50570,523,maintain,different,rich,truth,null
29819,603,toward,year,be,trip,null
59201,290,down,decade,produce,ever,null
48635,256,officer,fire,anything,early,null
14750,446,modern,than,view,large,null
54944,19,order,any,fall,he,null
77628,607,dream,according,new,trial,null
43558,599,low,space,writer,artist,null
45467,884,but,chance,task,suffer,null
9428,790,describe,thus,water,source,null
50102,45,thousand,indeed,agreement,star,null
1852,882,glass,turn,seem,spend,null
5400,791,bad,attention,product,meeting,null
59739,178,travel,material,pattern,detail,null
4206,726,human,share,expect,shake,null
8784,206,build,kid,individual,material,null
42136,904,make,affect,way,guess,null
41796,597,smile,quickly,red,his,null
9479,743,return,main,current,staff,null
66672,508,result,Democrat,husband,his,null
37725,576,style,cause,data,part,null
30455,437,number,else,forget,relate,null
64503,584,bed,whether,face,pay,null
25169,699,down,north,hope,also,null
41458,798,another,around,true,check,null
31149,324,painting,onto,important,painting,null
54672,917,natural,young,war,society,null
50100,144,plan,exist,wind,begin,null
33666,86,various,drive,trial,share,null
37975,491,unit,vote,plan,source,null
12035,229,ever,another,sound,hospital,null
47959,501,scientist,should,general,maintain,null
7893,184,laugh,forget,law,support,null
27899,974,use,million,happy,food,null
44117,654,game,son,though,natural,null
37409,573,degree,measure,former,store,null
38344,112,billion,both,join,spring,null
32388,458,mind,through,cold,thing,null
78156,49,so,major,mean,plant,null
13716,166,reveal,science,itself,success,null
52611,354,care,skill,million,involve,null
55852,259,story,common,mind,another,null
44561,406,church,kid,room,where,null
221,771,economy,real,expect,pick,null
73657,328,room,get,article,look,null
49606,126,away,effect,nature,south,null
32475,86,sometimes,get,difference,star,null
37702,939,admit,across,address,thank,null
10060,641,explain,career,design,leg,null
29704,919,mention,pull,on,mean,null
34932,369,edge,season,air,down,null
23411,840,example,live,attack,tend,null
64330,405,national,country,during,administration,null
77586,101,close,city,focus,resource,null
61768,296,morning,customer,history,present,null
14132,319,wide,structure,beat,stage,null
26639,923,hard,state,increase,peace,null
21622,222,foreign,admit,dream,before,null
3996,944,analysis,to,couple,fear,null
59403,122,you,sport,travel,law,null
39078,285,improve,when,play,environmental,null
73960,747,around,rest,operation,recent,null
28933,384,admit,question,candidate,close,null
6762,870,job,point,stop,itself,null
20407,311,nothing,heavy,for,but,null
42518,806,watch,to,miss,tax,null
22405,337,cultural,every,much,it,null
58329,977,worker,among,present,per,null
44983,354,feel,dream,better,now,null
65012,586,work,agent,catch,know,null
55605,228,herself,security,still,positive,null
4971,600,effect,budget,force,mind,null
74844,193,win,reality,add,good,null
4727,218,series,store,moment,challenge,null
71116,739,eat,administration,certain,look,null
58551,85,check,view,close,difficult,null
1344,663,cover,someone,personal,return,null
3809,949,develop,participant,off,card,null
55958,656,firm,could,economy,build,null
45944,390,few,grow,newspaper,operation,null
56627,518,benefit,toward,anyone,plant,null
47954,97,other,fact,become,tree,null
4627,539,concern,agent,share,worry,null
32855,992,dark,dark,result,role,null
44077,67,seek,change,right,source,null
68677,520,enough,south,shake,particular,null
78772,819,audience,mean,authority,industry,null
33915,677,area,issue,task,public,null
38639,882,dinner,exist,strategy,stage,null
35180,218,if,great,fast,clearly,null
22244,421,owner,maintain,across,appear,null
5842,564,pay,evening,church,entire,null
9424,783,drug,pressure,long,citizen,null
46868,995,heart,although,crime,free,null
68134,247,realize,run,finish,since,null
37741,106,soldier,office,attack,perhaps,null
55094,184,sea,improve,any,including,null
23813,393,customer,nothing,work,place,null
51586,130,eat,minute,be,culture,null
43661,194,only,indicate,respond,car,null
6821,327,management,detail,live,build,null
51892,602,medical,others,picture,best,null
79767,581,everything,short,lawyer,event,null
25633,273,any,begin,lawyer,green,null
34785,131,from,family,skill,fill,null
3066,531,theory,often,radio,one,null
19718,561,into,religious,stuff,soon,null
50520,922,relate,full,off,loss,null
72180,99,activity,actually,within,where,null
12358,337,seat,office,front,window,null
15882,657,try,town,traditional,today,null
22735,38,physical,point,single,actually,null
1149,54,image,politics,significant,individual,null
74543,456,letter,debate,begin,truth,null
49580,328,job,as,source,ahead,null
51405,705,mouth,science,because,hold,null
36530,233,coach,responsibility,push,good,null
53068,249,new,feel,join,professional,null
6109,339,produce,language,southern,produce,null
30276,283,deep,which,so,believe,null
50146,973,question,than,crime,energy,null
52138,889,practice,me,high,throughout,null
1807,542,board,hand,fine,expect,null
36985,49,hair,free,argue,much,null
72453,102,house,money,history,although,null
37569,91,assume,officer,hope,candidate,null
31317,180,scene,along,listen,successful,null
68280,46,people,drive,concern,under,null
76506,368,far,career,west,that,null
75094,256,team,good,kitchen,walk,null
19139,750,soon,woman,speech,pretty,null
33120,879,every,Democrat,help,suddenly,null
63949,64,house,chair,heart,bank,null
28715,237,each,music,deal,you,null
33729,576,allow,wife,star,both,null
62935,58,serious,various,can,hospital,null
63099,432,threat,cup,Mrs,fish,null
63347,579,seat,soon,camera,light,null
62319,915,stay,official,your,office,null
59798,336,manage,direction,run,probably,null
13283,383,film,product,his,crime,null
52615,131,paper,believe,blood,bar,null
41535,790,teach,president,it,the,null
23838,520,skin,baby,style,enjoy,null
29452,575,yourself,throughout,act,east,null
71965,439,weight,music,bill,let,null
27687,152,decade,tree,two,little,null
62727,806,care,although,voice,just,null
14373,663,approach,official,if,assume,null
40246,586,board,find,character,free,null
1104,926,future,tree,police,player,null
3656,366,good,cost,guy,will,null
32188,352,natural,save,hear,generation,null
29157,276,including,consumer,entire,notice,null
9269,364,building,wife,pull,husband,null
29737,15,detail,learn,energy,four,null
36898,680,avoid,item,condition,who,null
76111,9,within,always,check,control,null
31271,655,paper,sit,assume,result,null
74720,499,soon,region,wind,herself,null
41548,813,pressure,trade,less,watch,null
21993,29,trip,write,tax,night,null
39348,933,him,hotel,note,enter,null
50294,248,hand,fine,listen,voice,null
5643,752,now,describe,miss,whole,null
48582,201,woman,score,goal,property,null
41701,984,ahead,team,prepare,within,null
45523,714,such,happen,all,throw,null
60792,834,color,economy,water,author,null
59890,284,key,standard,say,operation,null
16280,810,in,return,game,no,null
17266,746,figure,service,be,material,null
71118,382,consumer,pull,behavior,many,null
49074,462,grow,skill,recently,top,null
67185,498,material,sign,animal,those,null
13328,951,great,they,drop,answer,null
21461,989,black,bad,strategy,world,null
59606,132,short,compare,nation,exist,null
63689,382,reason,car,air,voice,null
52597,474,court,first,professional,gun,null
42768,407,remember,rest,attack,check,null
55385,334,me,discover,significant,rate,null
30322,344,may,four,small,evidence,null
61512,914,stage,sort,require,once,null
21648,914,indeed,perhaps,economy,tree,null
10497,226,design,think,each,doctor,null
16166,273,occur,college,former,statement,null
41675,899,push,chair,western,authority,null
30329,310,another,fear,carry,kitchen,null
77082,967,set,later,develop,western,null
11183,885,research,change,among,three,null
50140,749,produce,shoulder,wrong,usually,null
7475,586,international,long,wonder,dark,null
71521,888,enough,parent,change,machine,null
36549,481,structure,together,ability,career,null
29993,122,bar,board,home,today,null
21952,920,pretty,none,bring,national,null
2227,289,student,change,far,detail,null
65255,672,of,into,type,wonder,null
54174,125,eight,partner,fall,other,null
58177,841,a,by,western,scientist,null
419,89,major,crime,officer,happy,null
37640,544,oil,key,must,even,null
3380,190,other,baby,PM,bill,null
61780,411,have,partner,note,break,null
11379,453,base,situation,read,inside,null
15423,974,unit,strong,individual,music,null
52845,444,get,we,describe,stuff,null
72605,683,agreement,shake,child,source,null
48659,907,throughout,democratic,cell,management,null
25320,555,science,notice,history,child,null
60332,1000,others,rather,research,really,null
61027,178,reach,guess,mind,yet,null
75415,406,each,different,inside,whose,null
14493,198,music,strong,fast,nation,null
43922,819,despite,she,value,large,null
71673,106,thousand,notice,anyone,so,null
31295,463,prove,project,task,away,null
26647,907,side,skill,against,unit,null
44787,212,participant,sing,debate,cost,null
73504,774,security,available,thousand,agency,null
18894,382,visit,interview,system,community,null
41562,950,story,situation,me,seek,null
68231,480,eat,first,side,growth,null
19582,809,alone,anything,vote,pressure,null
46973,604,speak,us,late,pick,null
40316,997,treatment,movie,research,watch,null
52217,279,positive,take,couple,resource,null
29523,884,anyone,history,right,job,null
59249,397,girl,air,those,detail,null
59395,736,player,write,other,traditional,null
28880,812,nearly,course,great,hospital,null
33545,669,nor,her,interesting,lead,null
52616,492,page,foreign,benefit,billion,null
29032,172,so,but,great,water,null
240,806,job,nation,radio,artist,null
17973,98,decision,always,us,go,null
70581,836,with,show,himself,industry,null
62208,910,though,feel,standard,society,null
1811,444,education,family,customer,remain,null
17654,538,avoid,behavior,say,week,null
16789,466,house,rather,song,image,null
9374,341,policy,keep,example,often,null
74295,468,remember,sea,third,campaign,null
60105,908,else,agency,happen,education,null
60087,218,speech,past,exactly,unit,null
79252,533,amount,long,available,try,null
12383,561,place,close,report,yeah,null
30617,48,read,discover,his,during,null
37400,240,energy,above,another,mission,null
75753,432,many,care,better,third,null
66129,825,feeling,big,yet,act,null
31577,413,do,his,situation,public,null
49546,389,when,him,kind,relationship,null
10928,673,figure,audience,officer,four,null
37695,112,general,down,walk,low,null
50569,838,usually,true,person,marriage,null
52858,470,fast,reach,new,continue,null
79937,560,perform,service,miss,attack,null
36469,90,interesting,somebody,bill,other,null
77143,938,can,majority,course,tree,null
28625,886,worry,happen,force,account,null
22995,87,experience,former,sell,successful,null
75088,557,bring,hundred,least,recognize,null
26604,680,something,town,right,upon,null
78172,190,technology,well,soldier,in,null
55004,194,international,attack,art,available,null
77883,227,treat,minute,treat,ahead,null
56899,952,magazine,wall,remain,perform,null
58868,49,campaign,common,see,ten,null
44492,518,money,citizen,authority,drop,null
13401,351,ever,popular,character,help,null
44596,634,theory,half,process,executive,null
76114,54,maintain,order,assume,west,null
36577,45,population,deep,room,phone,null
26959,684,ever,tend,thing,they,null
60441,404,could,story,new,task,null
22303,13,factor,receive,office,modern,null
35206,722,similar,include,too,station,null
54157,274,time,edge,including,agent,null
70784,697,culture,suggest,capital,man,null
2497,927,food,environmental,begin,get,null
33262,949,style,tree,thought,all,null
20493,366,really,difficult,physical,administration,null
536,73,nor,but,continue,month,null
21792,46,arm,heavy,recent,able,null
45115,395,more,laugh,without,identify,null
64124,323,during,oil,we,Congress,null
79958,818,toward,describe,available,her,null
44103,967,set,laugh,behavior,or,null
59057,559,simple,agent,learn,owner,null
9471,912,open,event,hold,property,null
25921,129,so,financial,job,treatment,null
56980,367,realize,evening,finally,practice,null
57653,996,second,the,side,school,null
59473,292,author,market,may,very,null
12217,5,she,artist,today,left,null
61949,129,out,benefit,source,apply,null
38429,969,or,yes,cover,soon,null
73328,10,deal,young,support,table,null
58002,261,big,management,half,very,null
68997,878,try,each,culture,hundred,null
51330,802,open,American,current,source,null
23166,68,fish,seek,adult,item,null
58692,221,parent,American,particular,out,null
61535,135,unit,hospital,pattern,everything,null
67367,454,system,often,school,account,null
62102,355,without,exist,season,sense,null
52849,613,bad,know,line,recent,null
70602,46,half,itself,now,tonight,null
34715,58,together,fine,large,wait,null
74560,267,leg,interview,provide,short,null
4476,330,make,defense,bar,senior,null
61067,103,chair,character,him,choice,null
40305,532,actually,front,who,street,null
76447,579,church,since,determine,somebody,null
28317,976,near,customer,attention,commercial,null
53293,914,prove,executive,gun,create,null
67070,795,southern,cultural,act,seek,null
54890,137,stand,quite,happen,similar,null
38684,947,race,represent,why,heavy,null
54598,200,enter,send,find,major,null
66783,614,cost,president,at,summer,null
48987,844,police,matter,need,method,null
47418,774,cup,across,sit,others,null
25027,315,we,fight,ask,eat,null
13371,382,Democrat,yet,than,Mrs,null
47004,707,impact,president,stop,recently,null
25531,859,call,suggest,tree,traditional,null
3608,525,take,above,significant,unit,null
26733,879,bill,shake,just,range,null
44744,693,personal,so,those,care,null
68484,423,protect,oil,group,consumer,null
28009,909,music,individual,real,kind,null
66609,994,second,part,example,that,null
71206,531,usually,record,shake,position,null
71580,305,later,everything,Mrs,respond,null
23704,510,clear,arm,child,agent,null
39829,269,need,organization,voice,even,null
58372,6,sing,bill,account,reveal,null
62919,360,real,anything,beyond,day,null
80043,855,church,order,pay,name,null
8762,844,matter,sound,plant,great,null
12124,344,ten,money,question,religious,null
10752,905,office,the,important,believe,null
5234,664,wish,air,morning,new,null
60523,324,common,crime,either,enough,null
45920,468,contain,the,deal,any,null
39001,723,happy,chair,drug,her,null
26968,629,factor,section,allow,conference,null
17844,984,grow,recent,set,before,null
41134,722,return,eight,write,both,null
72504,667,general,during,history,safe,null
49260,20,never,wind,political,picture,null
26883,21,guess,cold,grow,form,null
32033,340,room,recently,film,last,null
51397,639,event,opportunity,candidate,career,null
27294,932,consider,husband,develop,student,null
47636,800,hard,Democrat,own,production,null
79257,725,commercial,sister,clear,base,null
16413,134,up,public,song,specific,null
3245,71,nor,line,view,although,null
63007,314,decade,receive,live,action,null
46229,998,statement,effect,similar,appear,null
36995,993,partner,share,series,matter,null
46437,69,story,compare,treatment,eye,null
58624,81,wish,agreement,series,wear,null
20791,198,tax,hundred,heavy,a,null
40095,43,state,value,music,value,null
57381,683,coach,coach,star,address,null
16507,338,begin,field,travel,determine,null
74166,132,force,cell,manager,key,null
50507,187,receive,floor,resource,since,null
29287,873,enjoy,card,cause,appear,null
22839,925,bill,finish,side,product,null
35084,312,meet,leg,current,doctor,null
5517,241,son,when,throughout,story,null
43867,173,central,senior,stay,fire,null
30886,614,follow,not,without,suffer,null
36711,769,sense,send,population,left,null
50763,400,deep,produce,attention,above,null
7447,405,attorney,five,cell,opportunity,null
34816,341,movement,personal,catch,manager,null
19612,772,could,whether,accept,task,null
72278,366,edge,and,friend,physical,null
44215,622,account,reflect,fear,career,null
77746,166,military,discover,fly,official,null
68677,791,return,study,push,while,null
79033,430,never,a,must,security,null
27297,485,whose,respond,least,himself,null
77064,511,continue,road,wind,foreign,null
36502,649,send,end,four,home,null
69014,883,people,vote,wall,day,null
52709,474,real,wish,old,generation,null
22641,504,clearly,other,process,walk,null
59848,49,door,guess,three,poor,null
46401,856,care,there,there,measure,null
54968,517,stuff,southern,poor,surface,null
13875,90,seek,man,how,impact,null
61377,234,turn,provide,child,try,null
14869,606,hold,check,wind,catch,null
